H2,CH4,C2H4,C2H6,C2H2,CO,CO2,risk_score
1065.779,127.128,650.929,82.371,139.078,531.345,4431.941,100.0
83.608,497.44,344.149,163.507,4.603,529.21,4035.5,65.93
10.466,4.654,0.966,2.125,0.0,41.524,325.887,10.15
995.68,128.907,662.403,88.997,146.061,556.629,4320.472,100.0
1023.092,127.68,733.218,84.404,135.406,483.794,4269.361,100.0
44.298,27.751,8.79,10.374,0.28,124.179,940.039,10.19
52.378,33.95,10.784,14.203,0.475,177.001,1239.163,11.26
86.832,560.832,368.024,175.026,5.234,563.952,4387.788,79.07
350.829,99.851,132.466,52.945,33.369,309.658,2565.407,60.47
352.721,112.125,141.754,57.333,35.364,315.194,2767.994,73.83
1252.21,68.008,25.016,0.0,3.35,565.573,2627.602,34.48
62.857,56.639,37.225,16.675,2.939,169.387,1792.865,44.32
93.529,687.291,407.231,199.502,5.851,626.179,4832.918,68.57
698.384,85.414,433.371,53.53,93.009,348.034,2889.506,100.0
1022.976,121.937,645.228,82.576,127.575,456.197,4193.878,100.0
627.664,162.398,12.232,11.426,0.846,307.196,1951.107,37.84
27.458,16.414,4.898,7.437,0.0,94.4,690.765,12.78
432.2,27.723,442.448,33.73,224.184,139.581,2118.676,100.0
484.045,36.151,9.736,12.574,0.374,182.715,1334.843,40.15
53.541,245.103,18.512,211.46,1.358,411.746,3195.849,48.8
165.356,55.281,66.518,26.454,18.487,165.035,1382.519,69.07
1584.106,58.134,10.459,31.842,2.375,287.966,1831.993,36.47
240.78,110.703,74.037,19.454,10.245,29.11,2677.82,72.42
48.997,217.614,16.866,191.852,1.214,370.797,2844.249,55.08
27.557,18.729,5.913,6.931,0.0,92.565,693.215,2.85
100.051,7.955,2.244,3.478,0.097,46.841,391.497,35.89
164.36,311.799,15.14,148.2,1.699,244.514,3666.354,50.09
277.079,21.438,6.349,8.111,0.204,109.506,868.826,43.99
2120.584,87.856,434.667,148.891,289.431,386.265,2321.046,100.0
42.26,3.092,28.532,26.992,1.029,125.967,464.286,8.03
74.083,29.38,18.446,9.197,0.754,421.502,996.622,6.81
694.267,97.02,465.299,57.712,103.663,349.256,3178.229,100.0
160.202,1049.701,646.328,293.824,9.13,1088.471,8159.767,85.63
154.354,11.204,2.929,3.952,0.097,57.773,458.343,27.28
256.383,36.052,38.508,10.148,1.568,641.141,1402.242,33.88
49.685,35.164,10.087,13.527,0.385,151.49,1184.002,12.81
180.558,1086.799,868.383,205.173,10.385,735.393,5054.337,67.9
85.967,572.956,342.375,164.39,5.006,558.841,4412.021,83.49
24.411,370.755,194.133,202.159,0.0,845.872,968.266,72.64
581.516,173.164,502.61,85.929,163.659,660.159,1442.739,100.0
1659.794,99.717,43.367,11.274,2.253,530.079,1992.761,33.67
374.042,121.693,140.169,60.838,38.944,334.45,2722.447,64.05
1209.02,117.098,19.45,32.186,0.204,163.027,1650.772,33.36
52.0,268.0,20.0,240.0,1.5,425.0,3200.0,45.01
922.269,125.38,611.603,76.732,116.982,474.993,3817.502,100.0
182.704,1226.9,876.387,204.932,11.739,718.679,5140.599,67.07
276.3,1167.434,166.434,129.695,20.183,909.876,1280.179,75.55
60.587,323.521,25.102,260.931,1.79,475.797,3594.245,55.2
15.912,9.171,3.113,3.838,0.0,56.002,414.324,7.29
39.121,45.713,9.752,24.133,2.019,254.39,726.769,10.21
88.057,239.965,35.354,246.987,0.775,196.229,1655.206,53.7
724.612,96.882,499.985,61.635,93.061,372.099,3031.732,100.0
39.0,25.0,8.0,10.0,0.2,120.0,910.0,13.59
52.111,267.099,22.728,227.021,1.4,416.49,2855.139,51.33
212.274,243.816,583.859,225.313,15.466,269.388,931.385,75.43
78.795,508.183,313.622,146.468,4.118,460.278,3600.143,70.67
29.413,147.134,9.375,124.409,0.534,267.141,2131.111,41.55
594.803,95.647,204.578,34.882,37.248,417.78,624.864,80.23
315.698,185.078,176.782,31.259,32.353,379.593,2530.024,78.94
1063.601,143.031,783.532,94.805,138.631,569.089,4584.867,100.0
17.835,324.249,25.379,262.988,0.406,411.769,3254.339,41.2
15.472,8.839,2.843,3.819,0.0,55.357,456.87,11.61
50.222,30.468,0.02,17.523,1.237,225.572,1242.674,8.27
301.789,89.629,109.721,43.18,29.366,269.813,2030.558,59.39
877.584,66.297,17.95,22.225,1.285,380.907,2550.12,35.2
1319.855,45.223,22.41,28.51,3.62,143.797,2889.344,34.06
110.782,461.563,23.463,287.315,0.486,91.913,1763.876,50.09
166.267,147.323,190.734,53.642,77.018,268.268,1725.705,64.88
273.879,59.775,222.813,69.82,6.501,474.219,4422.308,82.94
1657.256,109.227,27.189,38.019,2.547,649.156,4116.103,46.66
162.547,48.935,63.667,25.793,17.197,165.006,1356.306,64.95
390.416,907.609,96.105,246.288,16.166,353.045,4081.198,82.73
94.412,588.816,288.381,187.569,5.749,626.121,4789.246,64.74
409.29,534.255,426.262,113.131,13.597,540.64,2646.315,83.65
1348.161,98.284,22.673,29.255,1.879,527.519,3444.877,35.53
729.107,111.206,166.501,7.424,53.435,281.88,1418.818,70.09
70.0,45.0,14.0,17.0,0.6,215.0,1580.0,5.45
2371.315,255.901,61.952,86.437,112.632,275.131,3172.843,100.0
437.189,307.717,293.878,73.77,7.119,551.406,2023.292,72.43
424.045,793.696,114.669,41.968,7.803,327.703,4499.474,83.37
624.387,89.265,427.694,56.672,90.486,345.206,2646.527,100.0
213.98,18.252,5.275,6.589,0.205,96.717,858.515,43.23
87.817,168.099,5.577,33.327,1.258,410.611,3118.616,38.6
62.195,301.489,24.164,258.149,1.857,444.322,3218.381,51.96
142.461,962.001,564.012,286.104,7.984,938.809,6937.07,83.37
55.925,294.293,23.397,226.571,1.511,389.293,3088.086,54.6
0.0,54.918,16.798,0.0,1.009,121.685,905.13,6.18
73.573,53.339,15.141,17.938,0.724,242.962,1866.375,9.01
625.244,44.944,11.979,15.193,0.674,254.247,1781.946,35.6
26.321,16.13,4.814,6.803,0.0,89.081,654.397,3.03
626.98,217.813,53.183,72.354,62.249,352.78,1212.991,80.72
209.305,243.494,37.287,142.774,0.21,336.838,2560.866,58.92
1314.802,82.383,23.24,28.734,1.702,511.068,3173.158,31.37
245.001,73.294,96.934,39.624,25.022,233.619,1839.245,77.46
520.246,150.347,35.064,23.377,0.009,0.0,1260.755,31.33
660.0,88.0,440.0,55.0,88.0,330.0,2750.0,100.0
66.507,45.471,19.219,5.3,1.418,196.473,2433.72,14.13
947.806,61.444,17.664,21.141,1.222,328.219,2200.166,31.78
111.247,671.642,379.256,204.551,7.429,718.743,5553.808,75.38
1919.247,112.872,30.507,40.198,2.44,582.091,3471.085,31.37
868.202,91.102,18.336,2.608,1.815,305.535,2320.729,48.5
172.548,15.501,4.411,6.255,0.156,86.158,724.7,46.2
22.482,47.918,32.074,25.209,0.669,253.898,1645.912,3.19
870.339,62.52,16.315,21.404,1.048,320.254,2222.031,45.74
77.32,46.423,14.391,18.559,0.626,216.095,1584.959,11.21
61.607,404.667,241.098,106.183,3.264,415.725,2821.912,73.0
1151.722,79.635,21.05,26.018,1.459,382.319,2525.507,42.15
163.413,1065.932,306.791,179.06,9.805,314.962,4242.003,76.67
1404.165,118.063,36.417,32.308,0.387,570.222,2527.962,39.41
944.87,115.771,560.777,75.151,120.146,478.188,3866.137,100.0
145.125,877.822,557.336,252.057,7.327,911.313,6893.447,71.8
82.171,578.007,264.116,167.664,5.171,532.936,4259.142,64.56
46.893,228.019,18.154,208.175,1.24,383.425,3009.271,55.98
1255.012,145.406,269.88,140.038,251.396,891.21,1663.159,98.94
798.677,112.492,534.167,68.843,116.284,416.145,3560.152,100.0
275.548,731.513,620.714,154.025,18.696,435.692,2828.673,79.08
21.0,13.0,4.0,5.0,0.0,72.0,555.0,11.97
33.0,162.0,12.0,146.0,0.8,255.0,2060.0,43.17
1827.624,125.798,31.167,43.804,2.629,749.581,4110.81,34.78
175.895,220.269,40.476,87.273,0.991,462.647,3663.264,59.97
50.636,21.461,8.331,28.536,1.542,117.376,2585.073,6.37
42.364,27.103,8.545,9.786,0.32,136.056,952.369,12.13
25.76,16.312,4.808,7.055,0.0,88.006,714.383,8.02
21.148,13.725,4.037,5.332,0.0,78.981,603.154,11.53
512.371,83.109,83.527,40.017,26.238,111.853,2492.58,73.25
507.044,71.551,338.65,41.416,65.163,258.355,2253.663,100.0
498.897,74.306,0.0,16.979,1.118,513.432,740.93,34.87
552.685,38.188,10.154,12.484,0.525,197.689,1481.22,33.09
65.179,56.366,5.766,12.499,0.719,354.613,1908.565,5.41
252.62,104.207,288.84,137.331,7.72,681.846,3605.844,84.85
70.0,450.0,225.0,135.0,3.5,450.0,3300.0,64.25
1461.447,98.869,22.489,29.896,2.0,585.227,3145.688,48.23
39.273,1.725,4.81,4.437,1.254,284.979,2127.138,4.01
44.371,28.843,9.015,10.913,0.287,132.916,1026.098,7.94
585.065,127.907,12.496,27.888,2.249,269.805,406.219,48.71
522.025,63.023,325.557,40.644,69.903,265.71,2234.882,99.49
201.337,1234.775,205.54,214.389,15.581,216.851,1644.401,85.42
273.208,73.306,105.2,36.409,25.96,215.413,1930.841,69.7
414.061,80.775,169.447,33.288,45.64,382.539,2521.724,64.41
1435.297,38.979,5.868,13.159,2.426,391.68,1420.484,45.26
6.159,651.594,400.608,212.01,23.324,751.371,2454.64,85.3
648.418,182.03,21.051,10.166,2.09,34.398,2485.555,38.81
76.0,502.0,306.0,146.0,4.2,502.0,3680.0,68.11
135.548,200.848,47.532,210.294,1.459,556.33,1733.458,45.15
73.561,39.571,21.276,6.132,1.462,181.252,1808.616,5.27
324.48,89.049,111.98,44.824,32.842,290.14,2322.45,75.66
34.25,6.728,18.771,13.834,1.794,87.827,2404.798,6.31
161.149,1057.024,604.097,305.257,8.025,1045.916,6859.106,79.84
13.421,0.0,32.263,6.32,1.619,138.36,2237.661,2.96
184.805,274.767,30.131,176.562,1.988,494.905,1663.988,43.7
10.971,232.869,36.769,280.639,1.837,274.221,2849.594,49.62
1095.542,127.164,656.329,82.594,144.776,552.397,4230.08,100.0
453.611,34.948,9.632,12.033,0.404,174.348,1285.475,42.02
2385.394,181.326,330.582,60.687,172.851,510.081,562.944,96.96
64.522,427.034,271.808,125.304,3.744,417.495,3094.914,70.28
1711.538,250.58,843.171,122.084,97.806,445.265,3937.393,100.0
200.427,1093.785,832.756,207.673,11.467,681.279,4860.659,78.5
183.143,811.583,205.132,118.684,20.623,307.752,2664.583,78.33
326.967,689.259,73.1,90.835,15.555,637.174,335.736,78.29
116.538,23.849,44.517,173.593,1.338,141.658,2741.109,44.2
686.0,90.0,457.0,57.0,91.0,343.0,2860.0,100.0
889.116,113.664,608.004,76.296,127.817,481.833,3729.984,98.85
253.542,74.494,97.312,37.432,23.294,228.521,1845.159,65.69
150.698,276.751,27.527,259.215,0.938,433.359,3084.83,57.17
48.333,48.84,20.589,14.918,1.351,47.589,1740.405,4.34
1596.792,87.648,17.003,23.625,2.385,454.316,2356.433,46.74
40.935,28.646,9.408,10.362,0.317,135.887,1000.479,10.97
74.454,456.419,218.241,132.724,3.408,454.714,3225.813,80.0
2403.37,119.322,213.605,132.042,33.446,580.213,2028.077,99.75
374.022,29.78,7.987,9.406,0.314,143.845,1079.528,45.52
1233.222,24.256,17.889,20.257,2.003,528.009,2632.209,36.54
55.0,280.0,22.0,230.0,1.5,400.0,3000.0,52.83
47.773,342.058,166.888,95.55,2.511,312.402,2574.019,78.77
149.555,11.053,2.983,4.168,0.096,54.706,451.645,45.68
1191.92,230.092,356.346,43.616,14.457,445.844,945.01,100.0
283.019,92.667,120.649,41.877,29.381,279.866,2189.135,77.47
64.415,318.414,24.661,302.287,2.007,551.964,3960.012,52.37
102.824,688.157,472.623,177.084,6.749,580.537,2396.346,80.58
1952.436,213.804,202.607,102.868,233.193,210.934,3021.35,100.0
8.111,5.334,0.974,1.966,0.0,29.402,238.661,3.58
194.668,282.469,47.827,191.268,0.389,265.214,1989.938,45.44
504.797,39.62,10.885,12.931,0.6,216.822,1599.534,43.75
114.435,839.176,514.873,228.384,6.535,786.764,6229.839,71.65
18.0,11.0,3.0,4.0,0.0,65.0,520.0,6.47
576.343,330.849,767.03,75.869,207.821,561.988,2337.177,100.0
2299.551,7.247,306.442,47.788,197.466,504.961,2999.7,100.0
43.059,28.703,9.629,10.848,0.294,130.352,1016.854,10.2
470.424,38.714,9.814,11.829,0.469,213.79,1397.746,48.63
68.205,363.467,29.575,331.79,2.1,586.613,4359.399,41.44
95.598,689.586,323.444,184.331,6.415,681.422,5076.121,80.03
639.661,273.621,404.612,109.731,260.088,34.804,3363.121,100.0
67.09,349.132,27.186,336.872,2.23,548.862,4368.056,52.66
54.437,335.755,43.249,240.688,1.799,510.218,3227.846,46.18
64.946,36.625,11.306,14.374,0.512,199.372,1400.495,10.78
20.705,13.641,4.222,4.893,0.0,78.718,568.894,4.55
67.143,454.404,279.727,130.068,3.804,466.143,3626.294,71.24
65.141,330.322,22.059,267.785,1.805,478.076,3832.88,52.42
